Date,Daily Return,Cumulative Return
2020-07-24,-0.0022859446526423627,-0.0795738653337692
2020-07-27,0.007180808114994364,-0.07296446187670491
2020-07-28,-0.01661103759664069,-0.08836348405389305
2020-07-29,-0.0028624242262548557,-0.09097297450267572
2020-07-30,-0.0031732057733559324,-0.09385750430812034
2020-07-31,-0.016133059731902766,-0.10847635531673283
2020-08-03,0.007184065380540757,-0.10207159116503017
2020-08-04,-0.006283458988254718,-0.10771368749633348
2020-08-05,0.006756541417450919,-0.10168491806967794
2020-08-06,-0.0013730841071779819,-0.10291838023191469
2020-08-07,-0.010689572827500531,-0.11250779953863776
2020-08-10,-0.021849832468583567,-0.13189935543589304
2020-08-11,0.002885915919225469,-0.12939408996625568
2020-08-12,0.007142960058054408,-0.12317538672457862
2020-08-13,-0.003596693844133944,-0.12632905641353143
2020-08-14,-0.005859820486703861,-0.13144861130739727
2020-08-17,0.016101037488846927,-0.11746403283706774
2020-08-18,-0.005687030774575751,-0.12248304204199334
2020-08-19,0.02287158692843913,-0.10241283665687739
2020-08-20,0.014296655772591971,-0.08958034195666353
2020-08-21,-0.016053012427020612,-0.10419532004103704
2020-08-24,-0.014368934139454333,-0.1170670784891823
2020-08-25,0.006356055961954496,-0.11145510742940767
2020-08-26,0.016087189626804194,-0.0971609172506962
2020-08-27,0.0027629021282266136,-0.09466646122752187
2020-08-28,-0.01404129594701653,-0.10737851737618598
2020-08-31,0.00026135501954554477,-0.10714522627114798
2020-09-01,-0.0034085134281620928,-0.11018853375680138
2020-09-02,0.0006335724520266095,-0.10962477372429236
2020-09-03,-0.01128283517566989,-0.11967073064686096
2020-09-04,-0.00043048108087029736,-0.12004969574225388
2020-09-07,0.011242673852442849,-0.11015670146512613
2020-09-08,0.01316370076870908,-0.09844307055217194
2020-09-09,-0.007362764536572053,-0.10508102194001123
2020-09-10,0.003531584690462178,-0.1019205397778905
2020-09-11,0.018445747853755183,-0.08535479250199696
2020-09-14,-0.0038285240126064,-0.08885653364191837
2020-09-15,-0.00927224702989293,-0.09730488094166345
2020-09-16,-0.019885785279272247,-0.11525568225190463
2020-09-17,-0.002097916363483207,-0.11711180183360714
2020-09-18,0.006758177989986538,-0.11114508624514008
2020-09-21,0.007724097614728604,-0.10427948412596633
2020-09-22,-0.00021415128881755634,-0.10447130382886105
2020-09-23,0.009319849627537216,-0.09612511104340149
2020-09-24,-0.01138983254244963,-0.10642009466794244
2020-09-25,0.01649748285254206,-0.09167827550235064
2020-09-28,0.024005590713545043,-0.06987347594783866
2020-09-29,-0.01344915374029128,-0.08238289056773895
2020-09-30,-0.005615011389630082,-0.08753532108852047
2020-10-01,0.014697557853150415,-0.07412431868126257
2020-10-02,0.005411075416135334,-0.06911433554368118
2020-10-05,-0.004607409112012797,-0.07340330663633932
2020-10-06,-0.007276399522400721,-0.08014559437338864
2020-10-07,0.010456710757440545,-0.07052694291479389
2020-10-08,-0.004385743456495445,-0.07460337329289413
2020-10-09,-0.030545908947466865,-0.10287045439258236
2020-10-12,-0.01562655307259202,-0.11688949685000694
2020-10-13,0.003705619586056688,-0.11361702527288187
2020-10-14,0.02042143473961388,-0.0955158132001872
2020-10-15,0.0029417635059770177,-0.09285503462772626
2020-10-16,0.013350389937593344,-0.08074429561008178
2020-10-19,-0.021300414412898986,-0.10032482306500845
2020-10-20,0.008836726184031488,-0.0923746398718639
2020-10-21,-0.012400442583713008,-0.10362959603765465
2020-10-22,-0.03272177066196647,-0.13296042282428477
2020-10-23,-0.01414042902426824,-0.14522073442656958
2020-10-26,-0.00446667453666281,-0.14903875520657373
2020-10-27,-0.022230290504376436,-0.16795587088629738
2020-10-28,0.00694474012983626,-0.16217754063304668
2020-10-29,-0.01578981692715675,-0.17540660388391105
2020-10-30,-0.00830279081367256,-0.18225303035819873
2020-11-02,-0.008110690197829788,-0.18888552268917758
2020-11-03,-0.018320031849965793,-0.20374516574748014
2020-11-04,-0.011490317506438863,-0.21289438660907845
2020-11-05,0.0009556650342482332,-0.2121421772961003
2020-11-06,-0.01702132718729392,-0.22555256307341232
2020-11-09,-0.021931203919958855,-0.24253712773793878
2020-11-10,0.006355418942423584,-0.237723133851382
2020-11-11,0.016473640837207933,-0.2251656585399372
2020-11-12,5.237596538720281e-05,-0.2251250758432881
2020-11-13,-0.012582456892111744,-0.23487490617326834
2020-11-16,-0.01482127155031268,-0.24621503295883274
2020-11-17,0.0016617657168909836,-0.244962418942696
2020-11-18,0.00828034405315229,-0.23871044799848173
2020-11-19,0.003206474928213474,-0.23626939213687803
2020-11-20,-0.017037704470589773,-0.24928160852879377
2020-11-23,0.00837781500166324,-0.24299222872670168
2020-11-24,-0.011120281260695123,-0.25141036805979267
2020-11-25,0.004701764211021686,-0.24789067611959437
2020-11-26,0.004253435120495143,-0.24469162790694954
2020-11-27,-0.0019659952294084635,-0.24617656056321668
2020-11-30,0.003087472266467583,-0.24384915160014242
2020-12-01,0.019655695162300743,-0.2289864810272797
2020-12-02,-0.004258458580253874,-0.2322698101626408
2020-12-03,-0.001696286258099013,-0.23357210033358966
2020-12-04,0.014209210056620306,-0.22268176531397543
2020-12-07,0.0037109712084424365,-0.21979715972525826
2020-12-08,-0.005458541161134212,-0.2240559290429317
2020-12-09,-0.0028868173335346078,-0.226295937836824
2020-12-10,0.03242875572730958,-0.20120567779970722
2020-12-11,-0.020610438359503932,-0.21766917893933813
2020-12-14,-0.01883141892758249,-0.23240157837069098
2020-12-15,-0.024407689032315657,-0.2511368819475154
2020-12-16,0.015163429733409835,-0.23978154867698442
2020-12-17,0.031402596000149746,-0.21590871577822823
2020-12-18,0.002510556243845838,-0.21394021050888012
2020-12-21,0.02414110770158823,-0.1949638564708872
2020-12-22,0.006957978630044244,-0.18936243218779847
2020-12-23,0.03384208514656959,-0.16192876659488997
2020-12-24,0.007435660197899842,-0.15569715368165482
2020-12-25,0.012493192258829085,-0.145149115897923
2020-12-28,0.0010553605862915591,-0.14424693996768523
2020-12-29,0.00903628969588401,-0.13651410740909398
2020-12-30,0.001635183934667878,-0.13510214914971708
2020-12-31,-0.001578139855093124,-0.13646707891872834
2021-01-01,0.008008223305694444,-0.1295517144548909
2021-01-04,0.007630024667103838,-0.12291017256474335
2021-01-05,0.0013005697384387757,-0.12176945607728862
2021-01-06,-0.02040859541475738,-0.1396929079290895
2021-01-07,0.00616320774001363,-0.13439065660044947
2021-01-08,-0.02739726821877671,-0.15810598795424613
2021-01-11,0.013107047604376365,-0.147071243060523
2021-01-12,0.013836972146237365,-0.13526929160802648
2021-01-13,-0.0042259587500478755,-0.13892360791159064
2021-01-14,-0.00749274578008831,-0.14537543441474476
2021-01-15,0.04100961506890365,-0.11032760995166446
2021-01-18,-0.0009973281065149865,-0.11121490523185007
2021-01-19,-0.007451842311817424,-0.11783799160715602
2021-01-20,0.00681081086159044,-0.11182975301871156
2021-01-21,0.0027582077723749257,-0.1093799949402956
2021-01-22,-0.00956184887269993,-0.11789596883167974
2021-01-25,0.004242714077429382,-0.11415345364088458
2021-01-26,-0.003640526220472809,-0.11737840122022025
2021-01-27,-0.001258504874782929,-0.11848918480487336
2021-01-28,-0.005447371642484402,-0.12329110182211067
2021-01-29,0.005199924027118316,-0.11873228215768705
2021-02-01,-0.0014587514206334188,-0.12001783269304789
2021-02-02,-0.00757298257499619,-0.12668192231237085
2021-02-03,0.022900150325503462,-0.10668280705134436
2021-02-04,-0.002045386250684388,-0.10850998575530157
2021-02-05,-0.010512450237874778,-0.11788173016761117
2021-02-08,-0.0012141913546342186,-0.1189527905446065
2021-02-09,0.01455185625149814,-0.1061319182018281
2021-02-10,-0.014384492465876636,-0.11898975688994151
2021-02-11,0.008002804242408075,-0.11193920437877536
2021-02-12,-0.000761880640265937,-0.11261580070633836
2021-02-15,0.01463854959188074,-0.09962578309792669
2021-02-16,-0.017293012901915955,-0.1151959660473667
2021-02-17,0.019444183582188766,-0.09799167397693054
2021-02-18,0.026051077256148275,-0.0744933853900146
2021-02-19,-0.009716257127700948,-0.08348584563095329
2021-02-22,0.01390879236697402,-0.0707382405564414
2021-02-23,0.01677219357487,-0.055152482445329776
2021-02-24,-0.016745742529173796,-0.07097465570362937
2021-02-25,0.011271663889432721,-0.060502994277956135
2021-02-26,-0.019074495666265723,-0.07842342584207085
2021-03-01,0.0050164358940994885,-0.07380039603630384
2021-03-02,-0.0028605890336896875,-0.07644987246641011
2021-03-03,0.0016515609653410292,-0.07492457312623979
2021-03-04,-0.018365647666264574,-0.09191418248092253
2021-03-05,-0.029940316988045383,-0.119102559709792
2021-03-08,0.0009976057448068383,-0.11822377136277284
2021-03-09,-0.00919362455786488,-0.1263304909529135
2021-03-10,0.017313178782302083,-0.11120449454613524
2021-03-11,-0.0038229673872066305,-0.11460233077738124
2021-03-12,-0.003923186336257059,-0.11807591081542934
2021-03-15,0.01739774206863949,-0.10273242298767638
2021-03-16,0.000775602735905408,-0.10203649980010643
2021-03-17,0.006007078605457451,-0.09664236246957403
2021-03-18,0.012080851655687936,-0.08572903285853628
2021-03-19,0.005996071697719051,-0.08024699858841322
2021-03-22,-0.010681513380015266,-0.09007135257930021
2021-03-23,0.01745064886157753,-0.07419250726407134
2021-03-24,-0.008742956782949621,-0.08228680216239259
2021-03-25,0.0019478587548985011,-0.08049922647549879
2021-03-26,0.008078162887196894,-0.0730713494520644
2021-03-29,-0.00499570058653933,-0.07770200745528677
2021-03-30,-0.020660319545857366,-0.09675697869776334
2021-03-31,-0.024045261644266673,-0.11847569347333353
2021-04-01,-0.011803796848699335,-0.12888102730476492
2021-04-02,-0.003415280927680284,-0.13185614331795137
2021-04-05,-0.006263945893689476,-0.13729414946414664
2021-04-06,0.006541450540297112,-0.13165080181204136
2021-04-07,-0.004727775392808102,-0.13575616178359906
2021-04-08,0.008028259496962826,-0.1288177879817467
2021-04-09,0.008297278965838073,-0.12158934613855543
2021-04-12,-0.02086179442088274,-0.13991456861652607
2021-04-13,0.014941781173399645,-0.12706336031036514
2021-04-14,-0.009517527663440606,-0.1353715589270421
2021-04-15,-0.021066291012175734,-0.1535860732840889
2021-04-16,-0.0294426201238033,-0.17850671699588216
2021-04-19,-0.00912829703686413,-0.18600555169693245
2021-04-20,-0.021797907968575683,-0.20374892776797426
2021-04-21,-0.00641406903322332,-0.2088561371130485
2021-04-22,-0.0008075953125110504,-0.2094950611882379
2021-04-23,0.004386743823384803,-0.20602731853055012
2021-04-26,0.0034698205278185356,-0.2032723758218603
2021-04-27,-0.008156689549339902,-0.20977103570766453
2021-04-28,0.024543061699808105,-0.1903763974800623
2021-04-29,0.014281267739844066,-0.17881394604397793
2021-04-30,0.0013153673999714947,-0.1777337846792929
2021-05-03,-0.014289022216187428,-0.18948316489763084
2021-05-04,-0.012999074612882456,-0.20001913371212388
2021-05-05,-0.009734008886695865,-0.20780615457375673
2021-05-06,0.01679057955740617,-0.19450476078723988
2021-05-07,0.026250805139282393,-0.17335986222204602
2021-05-10,-0.007342625352983497,-0.17942957105548818
2021-05-11,-0.00523730609001658,-0.1837271495602868
2021-05-12,-0.02187747168314728,-0.2015851357315035
2021-05-13,0.010999195953051126,-0.19280321418758561
2021-05-14,0.014707869137076956,-0.1809310694939874
2021-05-17,0.00456602035943054,-0.17719118408152001
2021-05-18,-0.0034405585550590836,-0.1800221059923064
2021-05-19,-0.01625567749133475,-0.19335140218731928
2021-05-20,0.0023204094625871637,-0.19147964714797194
2021-05-21,0.012132653760629494,-0.18167014964839634
2021-05-24,0.021117110281161804,-0.16438938795215485
2021-05-25,-0.00408012002036735,-0.16779877953960276
2021-05-26,-0.0034537863521204204,-0.17067302475704682
2021-05-27,0.0034177728959638373,-0.16783857349916975
2021-05-28,-0.009171393616252655,-0.17547065349387114
2021-05-31,-0.0011524097170586205,-0.17642084912478484
2021-06-01,0.014099040828088352,-0.16480917305143283
2021-06-02,0.017385356323307944,-0.15028908292697374
2021-06-03,-0.005112924591310087,-0.15463359077038108
2021-06-04,-0.012579575593827204,-0.1652679414197673
2021-06-07,-0.01871989372835066,-0.18089403684803662
2021-06-08,0.01526342096664904,-0.1683916777161556
2021-06-09,-0.03328195358642021,-0.19606922730048726
2021-06-10,-0.007488829879402559,-0.2020897280920506
2021-06-11,-0.015113201725556632,-0.2141487069902892
2021-06-14,-0.0032055483746873652,-0.21666779132534242
2021-06-15,0.004299371612631342,-0.2132999550641067
2021-06-16,-0.01921009460250174,-0.22841253735111766
2021-06-17,-0.015517577770347806,-0.240385705809397
2021-06-18,-0.018759641096984123,-0.25463579734055164
2021-06-21,0.00044379035994820525,-0.254305011892761
2021-06-22,-0.0045792306733009845,-0.25771972125522846
2021-06-23,-0.007723952748867935,-0.26345305905466965
2021-06-24,-0.013032358420766834,-0.2730520027827886
2021-06-25,-0.014887603488868986,-0.2838745163223859
2021-06-28,0.008698446886486414,-0.27764533683855686
2021-06-29,0.0013879124137315645,-0.2766427718344383
2021-06-30,-0.016615198418732012,-0.2886614957080331
2021-07-01,0.014917625437390052,-0.2780500143418123
2021-07-02,-0.011483836757109409,-0.28634077012390846
2021-07-05,-0.005797816781109969,-0.2904784355828781
2021-07-06,-0.021212760601308313,-0.3055293466703243
2021-07-07,0.0019059762347044496,-0.30420570210937825
2021-07-08,0.00021866450918075174,-0.3040535565907392
2021-07-09,-0.005196804179806707,-0.30767025397677006
2021-07-12,-0.004260999150721454,-0.31062027043659424
2021-07-13,0.021293046932594914,-0.295941275500621
2021-07-14,0.006276010924779196,-0.2915225952539767
2021-07-15,-0.008731806651830265,-0.29770888296940945
2021-07-16,0.013076261084646358,-0.2885255409656895
2021-07-19,-0.011066261577715931,-0.2963989034352271
2021-07-20,-0.007680281308787127,-0.30180275778601573
2021-07-21,0.01669193662606911,-0.29014849366648365
2021-07-22,0.010888231406287894,-0.2824194662014222
2021-07-23,-0.01548617284249542,-0.2935320423762371
2021-07-26,0.01345221101805134,-0.28402848633279054
2021-07-27,0.01821992484326888,-0.27098353916385254
2021-07-28,-0.016102263255745035,-0.2827223541340077
2021-07-29,-0.017121823999455416,-0.29500345574526887
2021-07-30,0.006053536993131447,-0.2907357330845931
2021-08-02,0.00047618901564157583,-0.29039798923150095
2021-08-03,-0.008988848089881036,-0.29677649391057304
2021-08-04,0.021683620553690455,-0.28152806224009397
2021-08-05,0.0017321134234923763,-0.2802835873522974
2021-08-06,-0.006884249965788203,-0.2852382950414446
2021-08-09,-0.005558257628199772,-0.2892111247403756
2021-08-10,-0.0023209380264548572,-0.2908608216697467
2021-08-11,-0.003576464995277199,-0.2933970331178245
2021-08-12,-0.00012613535212609942,-0.2934861607318655
2021-08-13,-0.011132845138514341,-0.3013516698926548
2021-08-16,0.012481855050304459,-0.29263124270511764
2021-08-17,0.016297990014113813,-0.28110255376242954
2021-08-18,-0.004095548280473232,-0.28404683296220445
2021-08-19,-0.0326636724151524,-0.3074324926749179
2021-08-20,0.029027417700345615,-0.2873290463541056
2021-08-23,0.012893525304705656,-0.2781402053793436
2021-08-24,-0.005225890760984317,-0.2819125658107777
2021-08-25,-0.004077150486241446,-0.28484031634224616
2021-08-26,-0.002974687738924192,-0.2869676930845958
2021-08-27,-0.007425282492860395,-0.29226215938997857
2021-08-30,-0.025668008504356018,-0.31042838030161113
2021-08-31,0.006625568984653777,-0.30585957596544
2021-09-01,-0.0287515826311276,-0.3258172117246756
2021-09-02,-0.0024361516099458604,-0.3274596232097303
2021-09-03,-0.006256076732767008,-0.33166708741281425
2021-09-06,0.001197812680118175,-0.33086654977557695
2021-09-07,-0.024479578853112097,-0.34724665483360073
2021-09-08,0.008319445710297673,-0.34181610881627367
2021-09-09,0.014422764394664705,-0.3323232776253672
2021-09-10,-0.0023347618060627334,-0.3338821437355646
2021-09-13,-0.009662281826095654,-0.34031836219218625
2021-09-14,-0.008439512907011101,-0.34588575388898346
2021-09-15,-0.025292355083714416,-0.3624298436669394
2021-09-16,-0.014513362805550862,-0.37168313065979286
2021-09-17,0.00973248530105902,-0.36556804596453185
2021-09-20,0.004695429398018233,-0.36258911551651163
2021-09-21,-0.018001391309020523,-0.37406339827272783
2021-09-22,0.015555166600150515,-0.36432685015172805
2021-09-23,-0.004024961088572594,-0.3668854098449178
2021-09-24,0.002696746848155086,-0.365178060069396
2021-09-27,-0.038766532504833286,-0.38978790543849706
2021-09-28,-0.004339974169026634,-0.39243621016652164
2021-09-29,-0.01519747584476247,-0.40166964618666834
2021-09-30,-0.005804714131103392,-0.4051427828465167
2021-10-01,0.006234243721585445,-0.4014342979752379
2021-10-04,0.02591284988774046,-0.38592375479072016
2021-10-05,-0.013121393788791545,-0.39398129102045365
2021-10-06,0.01960304327819765,-0.38210148004093014
2021-10-07,0.01717912481430782,-0.3714865242439772
2021-10-08,-0.013985809188648318,-0.3802767937883951
2021-10-11,0.011279372530922871,-0.37328670487947646
2021-10-12,0.017931552485463808,-0.3620487625346849
2021-10-13,0.0016105296155303414,-0.3610213231734827
2021-10-14,0.01386905020357098,-0.3521592958255644
2021-10-15,0.0096596863878301,-0.34590135779396836
2021-10-18,-0.004527007391973906,-0.3488624671823152
2021-10-19,0.026195674173523142,-0.3318054805304713
2021-10-20,0.012911711034707899,-0.3231779459801053
2021-10-21,0.01574730529217152,-0.3125198224669794
2021-10-22,0.010986905840335268,-0.3049665424893271
2021-10-25,-0.006417804410230276,-0.30942713127819677
2021-10-26,-0.00942254663004395,-0.31593408633517117
2021-10-27,0.010414604450351441,-0.30880981042638367
2021-10-28,-0.006499916483125609,-0.31330248893256796
2021-10-29,0.007658362242997593,-0.30804351064144875
2021-11-01,0.014102951276896552,-0.29828488198629266
2021-11-02,-0.010093764251719452,-0.3053678289593905
2021-11-03,0.006492816628109281,-0.3008577096488384
2021-11-04,0.00467275127365714,-0.29759079162113244
2021-11-05,0.012112735462486953,-0.28908269469362424
2021-11-08,-0.008234606522414247,-0.29493681897279733
2021-11-09,0.00033709776465730944,-0.29469914375053086
2021-11-10,-0.007073890158184767,-0.29968836453611325
2021-11-11,-0.015558984464472429,-0.31058450239258517
2021-11-12,0.018039084154121927,-0.29814807821408906
2021-11-15,0.011199980721679208,-0.29028735022061336
2021-11-16,0.006917544925928564,-0.2853778810812646
2021-11-17,-0.002700642319297981,-0.28730781981792297
2021-11-18,0.016250894902404625,-0.27572593410001833
2021-11-19,0.015550195617817635,-0.26446333069436145
2021-11-22,-0.0074125233968084375,-0.2699155134648
2021-11-23,-0.0012261246541746245,-0.2708106880533713
2021-11-24,0.0015035455896965522,-0.26971431867934004
2021-11-25,6.958954314708211e-05,-0.2696634984324101
2021-11-26,-0.005461930810730241,-0.2736525458725231
2021-11-29,0.00868704318119026,-0.26734273417397003
2021-11-30,0.003945672342817633,-0.2644519086634358
2021-12-01,-0.031080956094042853,-0.28731344659532454
2021-12-02,-0.01751372403825972,-0.2997952422174325
2021-12-03,0.00897985598851227,-0.2935075043300739
2021-12-06,-0.00019071881592985264,-0.29364224574231135
2021-12-07,-0.010132057856516545,-0.30079910337584936
2021-12-08,-0.029833508503921094,-0.32165871927123524
2021-12-09,0.016259649630910762,-0.31062912771640216
2021-12-10,0.004576388618711999,-0.30747429870241194
2021-12-13,-0.00892766972955924,-0.31365693944282824
2021-12-14,0.012573594186173894,-0.3050271403268857
2021-12-15,-0.003296477552551065,-0.3073181027584303
2021-12-16,0.01301026810405995,-0.29830612556448854
2021-12-17,0.00927892845508386,-0.2917951583062308
2021-12-20,-0.025160679953756475,-0.30961407366978855
2021-12-21,-0.0030618448408081733,-0.3117279282564893
2021-12-22,0.004991569020236066,-0.3082923707056807
2021-12-23,-0.011967121576687882,-0.3165701200009684
2021-12-24,-0.0036139901734645124,-0.31904002887153693
2021-12-27,0.002762627581176555,-0.31715879007362024
2021-12-28,-0.019826535781937188,-0.3306971657556069
2021-12-29,-0.004105214072691245,-0.33344479716963915
2021-12-30,-0.0005206608085048022,-0.3337918463404579
2021-12-31,-0.019686460542553692,-0.346907126870604
2022-01-03,0.0050154408402526855,-0.3436315782022328
2022-01-04,0.011307855274000638,-0.3362094590821194
2022-01-05,0.0005775715722307844,-0.33582607253576957
2022-01-06,-0.005581854275899308,-0.3395333946127266
2022-01-07,0.013176510584460998,-0.3308307493961581
2022-01-10,0.0008271182874254376,-0.3302772672716008
2022-01-11,-0.0007543783799386764,-0.33078249162172446
2022-01-12,-0.008645000645931582,-0.33656787741392336
2022-01-13,0.0012828785982073347,-0.3357167745424944
2022-01-14,0.007925241005631996,-0.330452169884745
2022-01-17,0.003912960792763055,-0.3278322554766244
2022-01-18,-0.009922343027236873,-0.3345017344096295
2022-01-19,-0.005341103668578727,-0.338056229637407
2022-01-20,0.0042097340239905644,-0.335269622425343
2022-01-21,-0.005021973847557463,-0.33860788099719985
2022-01-24,0.014304339326484426,-0.32914710369912126
2022-01-25,0.002627606391719712,-0.3273843663408974
2022-01-26,0.0048622739354239365,-0.324113924876798
2022-01-27,0.0073789290402892175,-0.3191266094891443
2022-01-28,0.005404916265133837,-0.3154465458262754
2022-01-31,-0.010888467231192158,-0.3229002836800454
2022-02-01,0.011987256601919889,-0.31478371563543095
2022-02-02,0.011792105662884977,-0.30670357280827454
2022-02-03,0.0098993663642995,-0.29984037747644376
2022-02-04,-0.015145111457119722,-0.31044437299733785
2022-02-07,-0.008994788821048007,-0.3166467802425921
2022-02-08,0.0002733879136984207,-0.3164599597315235
2022-02-09,0.03071248434445226,-0.29546674694597175
2022-02-10,-0.023537590369216186,-0.31204976205784885
2022-02-11,-0.014766221788084802,-0.32220818785046834
2022-02-14,-0.028909427404103214,-0.3418027610389007
2022-02-15,-0.01349476387354662,-0.3506849773609011
2022-02-16,0.003139690543248432,-0.34864632912473204
2022-02-17,6.051215628405469e-05,-0.3486069143096039
2022-02-18,-0.0042885038432035425,-0.35140041606102335
2022-02-21,0.021547188675306445,-0.33742491845116496
2022-02-22,0.034335129360426125,-0.31467531731519083
2022-02-23,-0.013489941738444486,-0.3239203073565269
2022-02-24,0.018497129212705556,-0.3114147739236143
2022-02-25,-0.009511786540633654,-0.3179644496090869
2022-02-28,0.01613725638161402,-0.30695826707105345
2022-03-01,0.01647684236359013,-0.29553912768619384
2022-03-02,-6.161058068466976e-05,-0.29558252992960676
2022-03-03,-0.0047278850575425925,-0.2989129347606245
2022-03-04,-0.0012397578044155695,-0.29978211292132984
2022-03-07,-0.01558986157700888,-0.31069841285463196
2022-03-08,0.015470674942944993,-0.3000344520622499
2022-03-09,0.008716195944278657,-0.29393341519217997
2022-03-10,-0.012472427992209337,-0.30273977982890066
2022-03-11,-0.028099716039637197,-0.32233259402144354
2022-03-14,-0.008592261020463326,-0.32815528925867155
2022-03-15,0.015900671302245165,-0.3174725073470217
2022-03-16,-0.005540847383123475,-0.3212542880185978
2022-03-17,0.005659693917099317,-0.3174127950412393
2022-03-18,0.008155319369830463,-0.3118460783870407
2022-03-21,-0.012779366810133277,-0.3206402497731644
2022-03-22,-0.002948562767780293,-0.32264338463861175
2022-03-23,0.014670715958385575,-0.3127060781321114
2022-03-24,-0.014151624542841586,-0.32243240366496284
2022-03-25,0.0351359116633176,-0.29862544845420846
2022-03-28,0.00885784657880566,-0.2924127802823373
2022-03-29,-0.01131188891191925,-0.3004169283072773
2022-03-30,-0.01981420181841496,-0.3142786084785436
2022-03-31,-0.012857988567134333,-0.323095606290966
2022-04-01,-0.016455910920446595,-0.33423468469550077
2022-04-04,0.020315634784539762,-0.3207092396975607
2022-04-05,0.00031646228274349436,-0.32049426979290885
2022-04-06,-0.010064801082218707,-0.327333359801671
2022-04-07,-0.042877154040445044,-0.35617539095132333
2022-04-08,0.00029533116632551653,-0.355985249478624
2022-04-11,-0.0031900958192526913,-0.35803971824179925
2022-04-12,-0.006855935947714002,-0.36244095681450994
2022-04-13,0.005713251467736433,-0.35879842167526177
2022-04-14,-0.0029954106293422524,-0.3607190836985268
2022-04-15,0.02162739008180694,-0.3468931059498198
2022-04-18,-0.0021534740823696682,-0.34829955471917384
2022-04-19,-0.007346299364058143,-0.3530871412858968
2022-04-20,0.0003943752482944789,-0.35283201486661653
2022-04-21,0.0002849368290480485,-0.3526476128730712
2022-04-22,-0.01174033138600358,-0.3602477444214619
2022-04-25,-0.00912637070320996,-0.3660863606640864
2022-04-26,0.005359094296906158,-0.36268915769479027
2022-04-27,-0.017653454218841028,-0.3739398954725963
2022-04-28,-0.009951094568969138,-0.3801698787786072
2022-04-29,-0.011572627277329597,-0.3873429417467643
2022-05-02,-0.03656224724790703,-0.4097430605887945
2022-05-03,0.010944288659235402,-0.40328311826076146
