Date Snapshot,Rolling Sharpe Ratio
2020-12-11,-2.789657816820079
2020-12-14,-3.0578139750502453
2020-12-15,-3.119010030164996
2020-12-16,-2.7280735040841737
2020-12-17,-2.3238793911716478
2020-12-18,-2.205572343531046
2020-12-21,-2.005576648281031
2020-12-22,-1.8233332294770523
2020-12-23,-1.2536687872074064
2020-12-24,-1.331660087331766
2020-12-25,-1.2785440105244286
2020-12-28,-1.2916879356905475
2020-12-29,-1.2323205423958643
2020-12-30,-1.1668177676666183
2020-12-31,-1.1489682970161998
2021-01-01,-0.9144296467995068
2021-01-04,-0.7274009361178669
2021-01-05,-0.8513353440529018
2021-01-06,-1.0375247044709903
2021-01-07,-0.948108053007268
2021-01-08,-1.0729162694287904
2021-01-11,-0.8036799461146615
2021-01-12,-0.5340821478118225
2021-01-13,-0.42943279870614876
2021-01-14,-0.7774526316463314
2021-01-15,-0.40490929419485994
2021-01-18,-0.3931469211864554
2021-01-19,-0.5271104292494484
2021-01-20,-0.3141839373847993
2021-01-21,-0.2624933865593985
2021-01-22,-0.32069632103340373
2021-01-25,-0.13432745383235756
2021-01-26,-0.23440631109836269
2021-01-27,-0.1881518104607739
2021-01-28,-0.3010615518902787
2021-01-29,-0.24015101857153026
2021-02-01,-0.15522333782026695
2021-02-02,-0.023184929038473363
2021-02-03,0.1621283819475928
2021-02-04,0.07723981865711185
2021-02-05,0.013207784249447116
2021-02-08,0.05615084650705799
2021-02-09,0.04187613628305516
2021-02-10,-0.038437158981800175
2021-02-11,-0.17720719026424528
2021-02-12,-0.31879450312884083
2021-02-15,-0.03187979237266878
2021-02-16,-0.059122877079333676
2021-02-17,0.06265195352339611
2021-02-18,0.1536570458273363
2021-02-19,0.03890619080273107
2021-02-22,0.29536984690258805
2021-02-23,0.4443641875398401
2021-02-24,0.32078484079935676
2021-02-25,0.41627342107134147
2021-02-26,0.3440404736688688
2021-03-01,0.39292283811350565
2021-03-02,0.2665720244500497
2021-03-03,0.16328669773116317
2021-03-04,0.06334061836504923
2021-03-05,-0.23357348484421492
2021-03-08,-0.39041325171825564
2021-03-09,-0.43755958158840247
2021-03-10,-0.20045659306247957
2021-03-11,-0.05879735471915905
2021-03-12,-0.07505115141718903
2021-03-15,0.019670830384288573
2021-03-16,-0.041990253426666485
2021-03-17,0.013228003515574878
2021-03-18,0.03767800129202073
2021-03-19,0.19212556429874875
2021-03-22,-0.04934206141510418
2021-03-23,-0.10830070155316743
2021-03-24,-0.06630483938446163
2021-03-25,0.0015545765514596971
2021-03-26,-0.058050256994049414
2021-03-29,-0.15177550552058422
2021-03-30,-0.2939263789142468
2021-03-31,-0.43914793205562214
2021-04-01,-0.6357469961231245
2021-04-02,-0.6272539304207315
2021-04-05,-0.4199568844260458
2021-04-06,-0.2214206882506358
2021-04-07,-0.29754652241127355
2021-04-08,-0.4124982241862767
2021-04-09,-0.36330537515056993
2021-04-12,-0.6708558076173746
2021-04-13,-0.3446664312101711
2021-04-14,-0.5112878293144107
2021-04-15,-0.5865170886531037
2021-04-16,-0.559236815190661
2021-04-19,-0.5150171321881246
2021-04-20,-0.6663741792846116
2021-04-21,-0.5287682714697064
2021-04-22,-0.5998603113712142
2021-04-23,-0.41825626527202525
2021-04-26,-0.31103649188842875
2021-04-27,-0.3114524181043513
2021-04-28,0.08018371912410094
2021-04-29,0.3142709721571211
2021-04-30,0.31753614539818276
2021-05-03,0.34299202673068196
2021-05-04,0.4271751604329787
2021-05-05,0.2793079559631816
2021-05-06,0.2821471584334459
2021-05-07,0.514704896327773
2021-05-10,0.563275093208239
2021-05-11,0.6527314080392326
2021-05-12,0.4343710150321825
2021-05-13,0.4583507949522362
2021-05-14,0.5594580084195824
2021-05-17,0.7573310240539959
2021-05-18,0.6514928680860511
2021-05-19,0.6034127426665037
2021-05-20,0.582186232518319
2021-05-21,0.6514041522480571
2021-05-24,0.8513338432005593
2021-05-25,0.7873083652698786
2021-05-26,0.5859287014131972
2021-05-27,0.654830719492159
2021-05-28,0.5868467509756523
2021-05-31,0.45127520103663826
2021-06-01,0.5425172433109426
2021-06-02,0.7430490023205176
2021-06-03,0.7229464908691355
2021-06-04,0.328433794236037
2021-06-07,0.3460666888359947
2021-06-08,0.6569710139623202
2021-06-09,0.5701680517290031
2021-06-10,0.36769823855016737
2021-06-11,-0.05240003935659126
2021-06-14,-0.10470399109838133
2021-06-15,-0.28975511318511626
2021-06-16,-0.5285964600833152
2021-06-17,-1.0033607946242107
2021-06-18,-1.2424086098548819
2021-06-21,-1.3603169555739683
2021-06-22,-1.4128945171241172
2021-06-23,-1.5720988234332578
2021-06-24,-1.7048473646874511
2021-06-25,-1.822073363758374
2021-06-28,-1.8151032676921164
2021-06-29,-1.8763241134609714
2021-06-30,-2.0337667368162733
2021-07-01,-1.708981631539246
2021-07-02,-1.8714104040977713
2021-07-05,-1.6950321163258395
2021-07-06,-2.0107202883773607
2021-07-07,-2.133603786459109
2021-07-08,-2.0917800225044174
2021-07-09,-2.0711072733362585
2021-07-12,-2.608332665246839
2021-07-13,-2.3576989284682384
2021-07-14,-2.222378288677155
2021-07-15,-2.374958068278297
2021-07-16,-2.2637462466078504
2021-07-19,-2.2769291666374993
2021-07-20,-2.392448932325719
2021-07-21,-2.1783307142045873
2021-07-22,-2.054185771722853
2021-07-23,-2.1414973269528885
2021-07-26,-2.054346326326914
2021-07-27,-1.8512209799594264
2021-07-28,-1.923903148664847
2021-07-29,-2.3178093200573118
2021-07-30,-2.238188071684572
2021-08-02,-2.1379858963551333
2021-08-03,-2.2088400630472167
2021-08-04,-2.128034257813616
2021-08-05,-1.9835395819901838
2021-08-06,-2.1267404668117926
2021-08-09,-2.1712649754254207
2021-08-10,-2.345245275355245
2021-08-11,-2.227219875547584
2021-08-12,-2.4389661387963892
2021-08-13,-2.844412984036857
2021-08-16,-2.617279028429646
2021-08-17,-2.588893935828843
2021-08-18,-2.8158227634196202
2021-08-19,-2.9216869403893733
2021-08-20,-2.7003574719842915
2021-08-23,-2.401100689774128
2021-08-24,-2.5004601059727625
2021-08-25,-2.511811024210399
2021-08-26,-2.556481750251391
2021-08-27,-2.4659762629782267
2021-08-30,-2.43760424896375
2021-08-31,-2.380008369281153
2021-09-01,-2.528761135402192
2021-09-02,-2.7385641694138956
2021-09-03,-2.76085858964432
2021-09-06,-2.711587727831428
2021-09-07,-3.1029332854630143
2021-09-08,-3.024040793486234
2021-09-09,-2.9302722000005503
2021-09-10,-3.08073298918334
2021-09-13,-3.2306525341058783
2021-09-14,-3.211683565114779
2021-09-15,-3.6087761575404564
2021-09-16,-3.655093265507014
2021-09-17,-3.5706689689136786
2021-09-20,-3.607576900988255
2021-09-21,-3.711736642839809
2021-09-22,-3.370340509073795
2021-09-23,-3.2153184867655407
2021-09-24,-3.0821074319825557
2021-09-27,-3.320282136444503
2021-09-28,-3.3032549581839388
2021-09-29,-3.4986449144869036
2021-09-30,-3.508173132521356
2021-10-01,-3.527396208105413
2021-10-04,-3.3156844005539616
2021-10-05,-3.2604184193302546
2021-10-06,-3.205442472693321
2021-10-07,-2.942163177916272
2021-10-08,-2.8910121527587425
2021-10-11,-2.5517170039398933
2021-10-12,-2.287046847261044
2021-10-13,-2.0911132423915704
2021-10-14,-1.8963336418762862
2021-10-15,-1.796065360606826
2021-10-18,-1.8782526858508217
2021-10-19,-1.645837080528821
2021-10-20,-1.4521961900262557
2021-10-21,-1.542658826243602
2021-10-22,-1.5753255238926716
2021-10-25,-1.6445360983842003
2021-10-26,-1.6039765126731447
2021-10-27,-1.3921978086421316
2021-10-28,-1.3642047477539274
2021-10-29,-1.4542962749092
2021-11-01,-1.582186597371943
2021-11-02,-1.6061056413796617
2021-11-03,-1.4968241405295208
2021-11-04,-1.2636282900458395
2021-11-05,-1.252549524088482
2021-11-08,-1.4713616937028382
2021-11-09,-1.511711140571784
2021-11-10,-1.5445369071694048
2021-11-11,-1.5387438101566282
2021-11-12,-1.3817461140253622
2021-11-15,-1.3910720454278906
2021-11-16,-1.536592469019437
2021-11-17,-1.5239287510086967
2021-11-18,-1.3314924165742978
2021-11-19,-1.2123799049054775
2021-11-22,-1.1968293599460924
2021-11-23,-1.1975083065142553
2021-11-24,-1.3199611832366192
2021-11-25,-1.4914554812096195
2021-11-26,-1.4946191672122195
2021-11-29,-1.2971319772673697
2021-11-30,-1.092431044557594
2021-12-01,-1.5069143915507779
2021-12-02,-1.3838690351413387
2021-12-03,-1.226977330319689
2021-12-06,-1.0913675849798958
2021-12-07,-1.154806886229604
2021-12-08,-1.4511929439676816
2021-12-09,-1.1229148611414028
2021-12-10,-0.9401762068989078
